temporada,episodio,nombre_episodio,frase,personaje
1,15, Game Night," Okay, it involves a game of truth or dare, a squeeze-bottle of marshmallow ice cream topping, and the hot tub at my grandparents' retirement community.",Victoria
1,15, Game Night," Kids, I tell you a lot of inappropriate stories, but there's no way in hell I'm telling you this one. Don't worry, though, it wasn't that great.",Future Ted(Narrator)
1,15, Game Night, That is the greatest story ever!,Marshall
1,15, Game Night, Oh my God!,Lily
1,15, Game Night," Wow, wow!",Ted
1,15, Game Night," Victoria, I deem your offering... worthy. My saga... continues.",Barney
1,15, Game Night, I went back to the coffeehouse to find Shannon.,Barney
1,15, Game Night," Sugar Bear, where were you?",Barney
1,15, Game Night, But the Nicaraguans need us!,Barney
1,15, Game Night," Shannon, there is no...",Barney
1,15, Game Night," As I walked away, I realized Shannon was an adult. Her father couldn't control her life. I had to go back and confront him. She was in the middle of a heated argument with her dad.",Barney
1,15, Game Night, Now we all got to drink.,Marshall
1,15, Game Night," Oh, my God. What happened next?",Ted
1,15, Game Night," I don't know, guys.",Barney
1,15, Game Night," Okay, okay. Marshall's mom sent us cookies...",Lily
1,15, Game Night," Lily, no!",Marshall
1,15, Game Night," For the team, Marshall, for the team.",Lily
1,15, Game Night," Hey, Mrs. Eriksen, it's Lily. Thank you so much for the delicious cookies. Mayonnaise. Really? Never would have guessed. Well, I will definitely give Marshall a kiss for you. Okay. Take care.",Lily
1,15, Game Night," Oh, crap. My mom sent cookies?",Marshall
1,15, Game Night," Yeah. I wish we had a dog, so they wouldn't go to waste.",Lily
1,15, Game Night, So we've got the whole place to ourselves.,Marshall
1,15, Game Night, I'm thinking floor s*x.,Lily
1,15, Game Night, Sounds reasonable.,Marshall
1,15, Game Night," Ooh, floor's cold. Grab that afghan your mom made.",Lily
1,15, Game Night, The whole time?,Robin
1,15, Game Night, The... whole... time.,Lily
1,15, Game Night," Barney, that was really embarrassing for both of us. We just earned a huge chunk of story.",Marshall
1,15, Game Night," Right. So where was I? Oh, yeah. Shannon was sucking face with her dad.",Barney
1,15, Game Night," How can... With your dad? I mean, I know judge not lest ye be judged, but gross!",Barney
1,15, Game Night, We're breaking up? But what about the Peace Corps?,Barney
1,15, Game Night, But I love you.,Barney
1,15, Game Night," I didn't go. That night, I recorded my video and mailed it to Shannon. I didn't see her until a week later. There's sugar in the basket. Shannon! Shannon, you came back!",Barney
1,15, Game Night, Oh. Did you... did you get my tape?,Barney
1,15, Game Night," Oh, she got the tape.",Man
1,15, Game Night, You? It was you?,Barney
1,15, Game Night," Will I ever see another rainbow Oh, man.",Man
1,15, Game Night," Oh, you poor thing.",Lily
1,15, Game Night, The story's not over. I did see Shannon one more time.,Barney
1,15, Game Night, When?,Robin
1,15, Game Night, Sorry.,Marshall
1,15, Game Night, You've got to tell us.,Lily
1,15, Game Night," I don't know, I think I might need one last story to get me through it.",Barney
1,15, Game Night, Fine. Um... oh! The green testicle story. So I was playing ultimate frisbee in college and there was this barefoot dude with weirdly sharp toenails...,Ted
1,15, Game Night," Oh, come on, Ted! You know what story I want to hear. Everyone else here has manned up tonight and told the truth. Why can't you?",Barney
1,15, Game Night," You're right. Victoria, I'm sorry I haven't told you this yet, but a while back, I was kind of into Robin. In fact, on our first date, I might have said, ""I love you."" Understandably, she freaked out and I left. But unfortunately, the night did not end there.",Ted
1,15, Game Night, We all ended up at the bar with our cab driver Ranjit.,Ted
1,15, Game Night, To one hell of a night!,Ranjit
1,15, Game Night," And I drank... a lot. So you guys think I should have kissed her? Well, I'll tell you what, I'm gonna go kiss her right... now.",Ted
1,15, Game Night, Yes! Do it!,Barney
1,15, Game Night, To the cab.,Ranjit
1,15, Game Night, Hello? Is someone out there?,Robin
1,15, Game Night, You ralphed and ran?,Lily
1,15, Game Night, I thought you were vomit-free since '93. So that was a lie?,Marshall
1,15, Game Night, You re-returned for me. That's really sweet. Though you kind of ruined my customized Scherbotsky doormat.,Robin
1,15, Game Night, Sorry.,Ted
1,15, Game Night, It's okay.,Robin
1,15, Game Night," Victoria, I know this must be...",Ted
1,15, Game Night, Yeah. It kind of is.,Victoria
1,15, Game Night," Wow, Ted, you were right. You shouldn't have told that story. But you did earn yourself the right to the end of mine. We fast-forward eight years into the future.",Barney
1,15, Game Night," Wait, eight years, that's, that's this year.",Marshall
1,15, Game Night," Marshall, not only is it this year, it's tonight.",Barney
1,15, Game Night, Hi.,Barney
1,15, Game Night," Hi, Shannon.",Barney
1,15, Game Night," Just listen. When you left me for that guy Greg, it changed me. Now I'm this. I-I know this is crazy. It's just, you were once such a big part of my life. And it just seemed insane that you didn't know who I am now. So here I am. And then she told me about her life.",Barney
1,15, Game Night," Hey. Come on. I mean, just because her life went one way and yours went another, it doesn't make your life any worse.",Lily
1,15, Game Night," My life rocks! Money, suits and s*x. These are tears of joy! I could be cooped up in some tiny apartment changing some brat's poopy diapers. But instead, I'm out in the world being awesome 24-7, 365! You let me dodge a bullet, Big Guy. Plus, here's the mini-cherry on top of the regular cherry on top of the sundae of awesomeness that is my life. After Shannon and I talked, I nailed her.",Barney
1,15, Game Night, Nope.,Lily
1,15, Game Night, Yeah.,Barney
1,15, Game Night, Nope.,Lily
1,15, Game Night, Yeah.,Barney
1,15, Game Night," Sorry. Don't buy it. You're making it up. You're just trying to cover the fact that you actually had a profound moment of doubt about yourself and... Oh, my God.",Lily
1,15, Game Night," Video's pretty good on this phone, huh?",Barney
1,15, Game Night," Oh, no. It just takes a while to power down.",Barney
1,15, Game Night," Ew, gross. Just stop it.",Lily
1,15, Game Night," Ladies, gentlemen... Ted. This has been a wonderful evening. I got great dirt on all you guys. I got Ted to tell the re-return. I finally nailed Shannon! Told her I'd call her tomorrow. Yeah, right. And I rediscovered just how awesomely awesome my life is. Peace out, hombres!",Barney
1,15, Game Night, I think Barney just won game night.,Marshall
1,16, Cupcake," Kids, when it comes to love, the best relationships are the ones that just come naturally.",Future Ted(Narrator)
1,16, Cupcake, My first solo batch.,Ted
1,16, Cupcake," Um, I think those need to stay in the oven a while longer. Here's a professional tip. If it's still runny, it's not a cupcake. It's a beverage.",Victoria
1,16, Cupcake," Yeah, well, things with Victoria were fun, and easy, and uncomplicated. It was pretty great.",Future Ted(Narrator)
1,16, Cupcake," Um, are you coloring in your butt?",Barney
1,16, Cupcake," I have a big interview coming up, and my suit has holes in it. I can't sew, I don't own Navy boxers, so, yeah, I'm coloring in my butt.",Marshall
1,16, Cupcake, So wear another one.,Barney
1,16, Cupcake, I don't have another one. I'm flat broke. My only other suit options are track or birthday.,Marshall
1,16, Cupcake," Dude, you show up to an interview in that, even the hippie lawyers from Granola Mountain Earth Pals will hackey sack you straight out the door.",Barney
1,16, Cupcake," Okay, it's the National Resource Defense Council, and it's my dream job. Except it's only an internship, and I won't be getting paid. Mostly getting people coffee. But the people I'm getting coffee for... their bosses are going to save the world.",Marshall
1,16, Cupcake," Okay, tomorrow... oh, and I should mention this is going to rock your world-- tomorrow I'm taking you to my personal tailor.",Barney
1,16, Cupcake," A tailor? Barney, I make negative $300 a week, and I need every negative penny of that for my wedding.",Marshall
1,16, Cupcake," Relax, my guy does everything for one third the cost. And there is no way you're getting married in that sarcastic-quotation-marks ""suit."" Tomorrow, noon, my tailor.",Barney
1,16, Cupcake," No thanks, dude.  Noon?",Marshall
1,16, Cupcake, Noon. See you then.,Barney
1,16, Cupcake," Hey, girls.",Victoria
1,16, Cupcake," Hey. I'm on my way to meet Ted. It's our two monthiversary, so we're going out to dinner.",Victoria
1,16, Cupcake," Great! Well, that answers all the questions I didn't ask.",Robin
1,16, Cupcake, Robin!,Lily
1,16, Cupcake," Oh, come on. We bust on each other. We're just at that place in our strong friendship.",Robin
1,16, Cupcake, Really? Oh.,Victoria
1,16, Cupcake," Get off me. Oh, see? I did it again.",Robin
1,16, Cupcake," What are you guys up to? Oh, dress shopping. You know, I make wedding cakes for a lot of fancy bridal shops. If you want, I could take you shopping, maybe get you a discount.",Victoria
1,16, Cupcake, Really? That'd be great.,Lily
1,16, Cupcake, Yeah. Huh. I should take this. Hello.,Victoria
1,16, Cupcake," Hey, I thought it was going to be just us tomorrow. What's with inviting Punky Brewster?",Robin
1,16, Cupcake," Robin, you've got to get over this Ted and Victoria thing. You had your chance, and now he's moved on. Can't you just be happy for them?",Lily
1,16, Cupcake, The best I can give you is a fake smile and dead eyes.,Robin
1,16, Cupcake," Sold. Victoria, what's wrong?",Lily
1,16, Cupcake, I've just been offered a fellowship at a culinary institute in Germany.,Victoria
1,16, Cupcake," Wait. Germany, Europe?",Ted
1,16, Cupcake," It's for two years. I figured I didn't have much of a chance, 'cause they don't let many Americans in, but... I'm in.",Victoria
1,16, Cupcake," So, this is the Europe Germany?",Ted
1,16, Cupcake, What other Germany would it be?,Victoria
1,16, Cupcake, The one in Epcot?,Ted
1,16, Cupcake, Ted.,Victoria
1,16, Cupcake, Sorry. Congratulations.,Ted
1,16, Cupcake, Thank you. I don't know if I'm going to go.,Victoria
1,16, Cupcake," Mm-hmm. And if you do, what does that mean for us?",Ted
1,16, Cupcake, I don't know. I just... I don't think that long distance really works for anyone.,Victoria
1,16, Cupcake," Oh, God, no. Long-distance is a lie teenagers tell each other to get laid the summer before college.",Ted
1,16, Cupcake," So, that leaves us with...",Victoria
1,16, Cupcake," Either you stay here, or we break up. Wow. Um, look, let's just see how things progress, and if by September, we still feel...",Ted
1,16, Cupcake, I have to leave on Monday.,Victoria
1,16, Cupcake," Monday, September the...?",Ted
1,16, Cupcake, Ted. Do you have any thoughts?,Victoria
1,16, Cupcake, Maybe we should each take some time to think about what we want. We'll meet up tomorrow to discuss it.,Ted
1,16, Cupcake, It's a date.,Victoria
1,16, Cupcake, And that's when things got complicated.,Future Ted(Narrator)
1,16, Cupcake," Hey, baby, how's the dress place?",Marshall
1,16, Cupcake, Everything's so fluffy and white. It's like shopping in a marshmallow. How's Barney's tailor?,Lily
1,16, Cupcake," Um, everything here is dark and sketchy and seems illegal. It's like shopping in Barney's mind.",Marshall
1,16, Cupcake," Well, good luck, baby.",Lily
1,16, Cupcake," Bye. Hey, Barney, I'm not sure about this. A tailor in the back room of a pet store?",Marshall
1,16, Cupcake," Look, do you want a quality suit and a free rabbit or not? Ted, Sergei says stop moping around. You're distracting him from his process.",Barney
1,16, Cupcake, You speak Ukrainian?,Marshall
1,16, Cupcake," Guys, I'm kind of screwed here. I don't want to lose Victoria, but I can't ask her to stay just for me. And long distance definitely isn't an option.",Ted
1,16, Cupcake," No. No, no, no. No way. You know who likes long distance? Girls. It's all talking and no s*x. Kill me now.",Marshall
1,16, Cupcake, Don't knock long-distance relationships. I really think they can work.,Barney
1,16, Cupcake, Really? You?,Ted
1,16, Cupcake," Absolutely. I'm juggling four right now. There's Lisa in Madrid, there's Erica in Tokyo, there's Laura in Denmark, and Kelly on 34th Street. The lass thinks I'm a humble sheep shearer from Killarney.",Barney
1,16, Cupcake," Ted, do you remember in college when Lily did that summer art program in Paris?",Marshall
1,16, Cupcake, Yeah.,Ted
1,16, Cupcake," Well, she kept talking about this cheesy French guy, Gabriel. So, I went out to visit, and there was this party. And who shows up but Gabriel. And he's got this weak-ass, thin French moustache. I'm not much of a fighter, but I knew I could take this weird little dude. So, I took him aside, and I got all creepy quiet, I got the crazy eyes going, and I said, ""You stay away from Lily, or I swear to God I'll eat that moustache right off of your ugly French face."" Yeah. Yeah, he literally ran away. I think he was crying. I never told Lily about it. To be honest, I'm not very proud of it. To be even more honest, I am.",Marshall
1,16, Cupcake," Um, other than confirming a lot of European stereotypes about Americans, did that little story have a point?",Ted
1,16, Cupcake," Yeah, the point is that even though Lily is my soul mate, long distance still almost killed us. If you think that there's any chance that Victoria is your soul mate, you should ask her to stay.",Marshall
1,16, Cupcake," Well, I don't know if she is. It's still so early, but yeah, she could be.",Ted
1,16, Cupcake," Oh, please. You barely know this girl. What's her favorite color? Is she a cat person or a dog person? Is she open to a three-way? Ted, I do more research than this before buying a cell phone. FYI, yes, I have three-way calling.",Marshall
1,16, Cupcake," Look, she can't be a cat person. I'm a dog person, I'm attracted to other dog people.",Ted
1,16, Cupcake, Are you sure?,Barney
1,16, Cupcake, All right. ,Ted
1,16, Cupcake, Hello.,Victoria
1,16, Cupcake," Hey, random question. How do you feel about cats?",Ted
1,16, Cupcake," Cats. Hated the musical, love the animal.",Victoria
1,16, Cupcake," Good to know. Um, okay. Good-bye.  She's a cat person. I don't know this girl at all.",Ted
1,16, Cupcake," Oh, excellent. We'll take this one.",Barney
1,16, Cupcake," Whoa. Hey, hey, it's my suit. Shouldn't I be the one to choose?",Marshall
1,16, Cupcake, Here. Play with this pin cushion.,Barney
1,16, Cupcake, God. I'm going to look hot.,Marshall
1,16, Cupcake," Marshall, I can't let you waste a suit this nice fighting a losing battle for our planet's survival. This is a suit for winners. I am getting you an interview at my office. We need good men like you in our legal department. We get sued a lot.",Barney
